Country code,Year,SeriesID,National currency,Value,SourceID,Access time
4,1995,7,Afghani (AFN),47.5,3,June 2023
4,2005,7,Afghani (AFN),50.4,3,June 2023
4,2010,7,Afghani (AFN),45.3,3,June 2023
4,2015,7,Afghani (AFN),68.1,3,June 2023
4,2019,7,Afghani (AFN),78.4,3,June 2023
4,2020,7,Afghani (AFN),77.1,3,June 2023
4,1995,8,,36.6,3,June 2023
4,2005,8,,49.5,3,June 2023
4,2010,8,,46.5,3,June 2023
4,2015,8,,61.1,3,June 2023
4,2019,8,,77.7,3,June 2023
4,2020,8,,76.8,3,June 2023
248,2005,7,Euro (EUR),0.8,3,June 2023
248,2010,7,Euro (EUR),0.7,3,June 2023
248,2015,7,Euro (EUR),0.9,3,June 2023
248,2019,7,Euro (EUR),0.9,3,June 2023
248,2020,7,Euro (EUR),0.8,3,June 2023
248,2021,7,Euro (EUR),0.9,3,June 2023
248,2022,7,Euro (EUR),0.9,3,June 2023
248,2005,8,,0.8,3,June 2023
248,2010,8,,0.8,3,June 2023
248,2015,8,,0.9,3,June 2023
248,2019,8,,0.9,3,June 2023
248,2020,8,,0.9,3,June 2023
248,2021,8,,0.8,3,June 2023
248,2022,8,,0.9,3,June 2023
8,1995,7,Lek (ALL),94.2,3,June 2023
8,2005,7,Lek (ALL),103.6,3,June 2023
8,2010,7,Lek (ALL),104.0,3,June 2023
8,2015,7,Lek (ALL),125.8,3,June 2023
8,2019,7,Lek (ALL),108.6,3,June 2023
8,2020,7,Lek (ALL),100.8,3,June 2023
8,2021,7,Lek (ALL),106.5,3,June 2023
8,2022,7,Lek (ALL),107.1,3,June 2023
8,1995,8,,92.7,3,June 2023
8,2005,8,,99.9,3,June 2023
8,2010,8,,103.9,3,June 2023
8,2015,8,,126.0,3,June 2023
8,2019,8,,109.9,3,June 2023
8,2020,8,,108.7,3,June 2023
8,2021,8,,103.5,3,June 2023
8,2022,8,,113.0,3,June 2023
12,1995,7,Algerian Dinar (DZD),52.2,3,June 2023
12,2005,7,Algerian Dinar (DZD),73.4,3,June 2023
12,2010,7,Algerian Dinar (DZD),74.9,3,June 2023
12,2015,7,Algerian Dinar (DZD),107.1,3,June 2023
12,2019,7,Algerian Dinar (DZD),119.2,3,June 2023
12,2020,7,Algerian Dinar (DZD),132.1,3,June 2023
12,2021,7,Algerian Dinar (DZD),138.8,3,June 2023
12,2022,7,Algerian Dinar (DZD),137.2,3,June 2023
12,1995,8,,47.7,3,June 2023
12,2005,8,,73.3,3,June 2023
12,2010,8,,74.4,3,June 2023
12,2015,8,,100.7,3,June 2023
12,2019,8,,119.4,3,June 2023
12,2020,8,,126.8,3,June 2023
12,2021,8,,135.1,3,June 2023
12,2022,8,,142.0,3,June 2023
20,2005,7,Euro (EUR),0.8,3,June 2023
20,2010,7,Euro (EUR),0.7,3,June 2023
20,2015,7,Euro (EUR),0.9,3,June 2023
20,2019,7,Euro (EUR),0.9,3,June 2023
20,2020,7,Euro (EUR),0.8,3,June 2023
20,2021,7,Euro (EUR),0.9,3,June 2023
20,2022,7,Euro (EUR),0.9,3,June 2023
20,2005,8,,0.8,3,June 2023
20,2010,8,,0.8,3,June 2023
20,2015,8,,0.9,3,June 2023
20,2019,8,,0.9,3,June 2023
20,2020,8,,0.9,3,June 2023
20,2021,8,,0.8,3,June 2023
20,2022,8,,0.9,3,June 2023
24,1995,7,Kwanza (AOA),0.0,3,June 2023
24,2005,7,Kwanza (AOA),80.8,3,June 2023
24,2010,7,Kwanza (AOA),92.6,3,June 2023
24,2015,7,Kwanza (AOA),135.3,3,June 2023
24,2019,7,Kwanza (AOA),482.2,3,June 2023
24,2020,7,Kwanza (AOA),656.2,3,June 2023
24,2021,7,Kwanza (AOA),555.0,3,June 2023
24,2022,7,Kwanza (AOA),503.7,3,June 2023
24,1995,8,,0.0,3,June 2023
24,2005,8,,87.2,3,June 2023
24,2010,8,,91.9,3,June 2023
24,2015,8,,120.1,3,June 2023
24,2019,8,,364.8,3,June 2023
24,2020,8,,578.3,3,June 2023
24,2021,8,,631.4,3,June 2023
24,2022,8,,460.6,3,June 2023
660,1995,7,E. Caribbean Dollar (XCD),2.7,3,June 2023
660,2005,7,E. Caribbean Dollar (XCD),2.7,3,June 2023
660,2010,7,E. Caribbean Dollar (XCD),2.7,3,June 2023
660,2015,7,E. Caribbean Dollar (XCD),2.7,3,June 2023
660,2019,7,E. Caribbean Dollar (XCD),2.7,3,June 2023
660,2020,7,E. Caribbean Dollar (XCD),2.7,3,June 2023
660,2021,7,E. Caribbean Dollar (XCD),2.7,3,June 2023
660,2022,7,E. Caribbean Dollar (XCD),2.7,3,June 2023
660,1995,8,,2.7,3,June 2023
660,2005,8,,2.7,3,June 2023
660,2010,8,,2.7,3,June 2023
660,2015,8,,2.7,3,June 2023
660,2019,8,,2.7,3,June 2023
660,2020,8,,2.7,3,June 2023
660,2021,8,,2.7,3,June 2023
660,2022,8,,2.7,3,June 2023
28,1995,7,E. Caribbean Dollar (XCD),2.7,3,June 2023
28,2005,7,E. Caribbean Dollar (XCD),2.7,3,June 2023
28,2010,7,E. Caribbean Dollar (XCD),2.7,3,June 2023
28,2015,7,E. Caribbean Dollar (XCD),2.7,3,June 2023
28,2019,7,E. Caribbean Dollar (XCD),2.7,3,June 2023
28,2020,7,E. Caribbean Dollar (XCD),2.7,3,June 2023
28,2021,7,E. Caribbean Dollar (XCD),2.7,3,June 2023
28,2022,7,E. Caribbean Dollar (XCD),2.7,3,June 2023
28,1995,8,,2.7,3,June 2023
28,2005,8,,2.7,3,June 2023
28,2010,8,,2.7,3,June 2023
28,2015,8,,2.7,3,June 2023
28,2019,8,,2.7,3,June 2023
28,2020,8,,2.7,3,June 2023
28,2021,8,,2.7,3,June 2023
28,2022,8,,2.7,3,June 2023
32,1995,7,Argentine Peso (ARS),1.0,3,June 2023
32,2005,7,Argentine Peso (ARS),3.0,3,June 2023
32,2010,7,Argentine Peso (ARS),4.0,3,June 2023
32,2015,7,Argentine Peso (ARS),13.1,3,June 2023
32,2019,7,Argentine Peso (ARS),59.8,3,June 2023
32,2020,7,Argentine Peso (ARS),84.1,3,June 2023
32,2021,7,Argentine Peso (ARS),102.6,3,June 2023
32,2022,7,Argentine Peso (ARS),177.1,3,June 2023
32,1995,8,,1.0,3,June 2023
32,2005,8,,2.9,3,June 2023
32,2010,8,,3.9,3,June 2023
32,2015,8,,9.2,3,June 2023
32,2019,8,,48.1,3,June 2023
32,2020,8,,70.5,3,June 2023
32,2021,8,,95.0,3,June 2023
32,2022,8,,130.6,3,June 2023
51,1995,7,Armenian Dram (AMD),402.0,3,June 2023
51,2005,7,Armenian Dram (AMD),450.2,3,June 2023
51,2010,7,Armenian Dram (AMD),363.4,3,June 2023
51,2015,7,Armenian Dram (AMD),483.8,3,June 2023
51,2019,7,Armenian Dram (AMD),479.7,3,June 2023
51,2020,7,Armenian Dram (AMD),522.6,3,June 2023
51,2021,7,Armenian Dram (AMD),480.1,3,June 2023
51,2022,7,Armenian Dram (AMD),393.6,3,June 2023
51,1995,8,,405.9,3,June 2023
51,2005,8,,457.7,3,June 2023
51,2010,8,,373.7,3,June 2023
51,2015,8,,477.9,3,June 2023
51,2019,8,,480.4,3,June 2023
51,2020,8,,489.0,3,June 2023
51,2021,8,,503.8,3,June 2023
51,2022,8,,435.7,3,June 2023
533,1995,7,Aruban Florin (AWG),1.8,3,June 2023
533,2005,7,Aruban Florin (AWG),1.8,3,June 2023
533,2010,7,Aruban Florin (AWG),1.8,3,June 2023
533,2015,7,Aruban Florin (AWG),1.8,3,June 2023
533,2019,7,Aruban Florin (AWG),1.8,3,June 2023
533,2020,7,Aruban Florin (AWG),1.8,3,June 2023
533,2021,7,Aruban Florin (AWG),1.8,3,June 2023
533,2022,7,Aruban Florin (AWG),1.8,3,June 2023
533,1995,8,,1.8,3,June 2023
533,2005,8,,1.8,3,June 2023
533,2010,8,,1.8,3,June 2023
533,2015,8,,1.8,3,June 2023
533,2019,8,,1.8,3,June 2023
533,2020,8,,1.8,3,June 2023
533,2021,8,,1.8,3,June 2023
533,2022,8,,1.8,3,June 2023
36,1995,7,Australian Dollar (AUD),1.3,3,June 2023
36,2005,7,Australian Dollar (AUD),1.4,3,June 2023
36,2010,7,Australian Dollar (AUD),1.0,3,June 2023
36,2015,7,Australian Dollar (AUD),1.4,3,June 2023
36,2019,7,Australian Dollar (AUD),1.4,3,June 2023
36,2020,7,Australian Dollar (AUD),1.3,3,June 2023
36,2021,7,Australian Dollar (AUD),1.4,3,June 2023
36,2022,7,Australian Dollar (AUD),1.5,3,June 2023
36,1995,8,,1.3,3,June 2023
36,2005,8,,1.3,3,June 2023
36,2010,8,,1.1,3,June 2023
36,2015,8,,1.3,3,June 2023
36,2019,8,,1.4,3,June 2023
36,2020,8,,1.5,3,June 2023
36,2021,8,,1.3,3,June 2023
36,2022,8,,1.4,3,June 2023
40,2005,7,Euro (EUR),0.8,3,June 2023
40,2010,7,Euro (EUR),0.7,3,June 2023
40,2015,7,Euro (EUR),0.9,3,June 2023
40,2019,7,Euro (EUR),0.9,3,June 2023
40,2020,7,Euro (EUR),0.8,3,June 2023
40,2021,7,Euro (EUR),0.9,3,June 2023
40,2022,7,Euro (EUR),0.9,3,June 2023
40,2005,8,,0.8,3,June 2023
40,2010,8,,0.8,3,June 2023
40,2015,8,,0.9,3,June 2023
40,2019,8,,0.9,3,June 2023
40,2020,8,,0.9,3,June 2023
40,2021,8,,0.8,3,June 2023
40,2022,8,,0.9,3,June 2023
31,1995,7,Azerbaijan manat (AZN),0.9,3,June 2023
31,2005,7,Azerbaijan manat (AZN),0.9,3,June 2023
31,2010,7,Azerbaijan manat (AZN),0.8,3,June 2023
31,2015,7,Azerbaijan manat (AZN),1.6,3,June 2023
31,2019,7,Azerbaijan manat (AZN),1.7,3,June 2023
31,2020,7,Azerbaijan manat (AZN),1.7,3,June 2023
31,2021,7,Azerbaijan manat (AZN),1.7,3,June 2023
31,2022,7,Azerbaijan manat (AZN),1.7,3,June 2023
31,1995,8,,0.9,3,June 2023
31,2005,8,,0.9,3,June 2023
31,2010,8,,0.8,3,June 2023
31,2015,8,,1.0,3,June 2023
31,2019,8,,1.7,3,June 2023
31,2020,8,,1.7,3,June 2023
31,2021,8,,1.7,3,June 2023
31,2022,8,,1.7,3,June 2023
44,1995,7,Bahamian Dollar (BSD),1.0,3,June 2023
44,2005,7,Bahamian Dollar (BSD),1.0,3,June 2023
44,2010,7,Bahamian Dollar (BSD),1.0,3,June 2023
44,2015,7,Bahamian Dollar (BSD),1.0,3,June 2023
44,2019,7,Bahamian Dollar (BSD),1.0,3,June 2023
44,2020,7,Bahamian Dollar (BSD),1.0,3,June 2023
44,2021,7,Bahamian Dollar (BSD),1.0,3,June 2023
44,2022,7,Bahamian Dollar (BSD),1.0,3,June 2023
44,1995,8,,1.0,3,June 2023
44,2005,8,,1.0,3,June 2023
44,2010,8,,1.0,3,June 2023
44,2015,8,,1.0,3,June 2023
44,2019,8,,1.0,3,June 2023
44,2020,8,,1.0,3,June 2023
44,2021,8,,1.0,3,June 2023
44,2022,8,,1.0,3,June 2023
48,1995,7,Bahraini Dinar (BHD),0.4,3,June 2023
48,2005,7,Bahraini Dinar (BHD),0.4,3,June 2023
48,2010,7,Bahraini Dinar (BHD),0.4,3,June 2023
48,2015,7,Bahraini Dinar (BHD),0.4,3,June 2023
48,2019,7,Bahraini Dinar (BHD),0.4,3,June 2023
48,2020,7,Bahraini Dinar (BHD),0.4,3,June 2023
48,2021,7,Bahraini Dinar (BHD),0.4,3,June 2023
48,2022,7,Bahraini Dinar (BHD),0.4,3,June 2023
48,1995,8,,0.4,3,June 2023
48,2005,8,,0.4,3,June 2023
48,2010,8,,0.4,3,June 2023
48,2015,8,,0.4,3,June 2023
48,2019,8,,0.4,3,June 2023
48,2020,8,,0.4,3,June 2023
48,2021,8,,0.4,3,June 2023
48,2022,8,,0.4,3,June 2023
50,1995,7,Taka (BDT),40.8,3,June 2023
50,2005,7,Taka (BDT),66.2,3,June 2023
50,2010,7,Taka (BDT),70.7,3,June 2023
50,2015,7,Taka (BDT),78.5,3,June 2023
50,2019,7,Taka (BDT),84.9,3,June 2023
50,2020,7,Taka (BDT),84.8,3,June 2023
50,2021,7,Taka (BDT),85.8,3,June 2023
50,2022,7,Taka (BDT),99.0,3,June 2023
50,1995,8,,40.3,3,June 2023
50,2005,8,,64.3,3,June 2023
50,2010,8,,69.6,3,June 2023
50,2015,8,,77.9,3,June 2023
50,2019,8,,84.5,3,June 2023
50,2020,8,,84.9,3,June 2023
50,2021,8,,85.1,3,June 2023
50,2022,8,,91.7,3,June 2023
52,1995,7,Barbados Dollar (BBD),2.0,3,June 2023
52,2005,7,Barbados Dollar (BBD),2.0,3,June 2023
52,2010,7,Barbados Dollar (BBD),2.0,3,June 2023
52,2015,7,Barbados Dollar (BBD),2.0,3,June 2023
52,2019,7,Barbados Dollar (BBD),2.0,3,June 2023
52,2020,7,Barbados Dollar (BBD),2.0,3,June 2023
52,2021,7,Barbados Dollar (BBD),2.0,3,June 2023
52,2022,7,Barbados Dollar (BBD),2.0,3,June 2023
52,1995,8,,2.0,3,June 2023
52,2005,8,,2.0,3,June 2023
52,2010,8,,2.0,3,June 2023
52,2015,8,,2.0,3,June 2023
52,2019,8,,2.0,3,June 2023
52,2020,8,,2.0,3,June 2023
52,2021,8,,2.0,3,June 2023
52,2022,8,,2.0,3,June 2023
112,1995,7,Belarusian Ruble (BYN),0.0,3,June 2023
112,2005,7,Belarusian Ruble (BYN),0.2,3,June 2023
112,2010,7,Belarusian Ruble (BYN),0.3,3,June 2023
112,2015,7,Belarusian Ruble (BYN),1.9,3,June 2023
112,2019,7,Belarusian Ruble (BYN),2.1,3,June 2023
112,2020,7,Belarusian Ruble (BYN),2.6,3,June 2023
112,2021,7,Belarusian Ruble (BYN),2.5,3,June 2023
112,2022,7,Belarusian Ruble (BYN),2.7,3,June 2023
112,1995,8,,0.0,3,June 2023
112,2005,8,,0.2,3,June 2023
112,2010,8,,0.3,3,June 2023
112,2015,8,,1.6,3,June 2023
112,2019,8,,2.1,3,June 2023
112,2020,8,,2.4,3,June 2023
112,2021,8,,2.5,3,June 2023
112,2022,8,,2.6,3,June 2023
56,2005,7,Euro (EUR),0.8,3,June 2023
56,2010,7,Euro (EUR),0.7,3,June 2023
56,2015,7,Euro (EUR),0.9,3,June 2023
56,2019,7,Euro (EUR),0.9,3,June 2023
56,2020,7,Euro (EUR),0.8,3,June 2023
56,2021,7,Euro (EUR),0.9,3,June 2023
56,2022,7,Euro (EUR),0.9,3,June 2023
56,2005,8,,0.8,3,June 2023
56,2010,8,,0.8,3,June 2023
56,2015,8,,0.9,3,June 2023
56,2019,8,,0.9,3,June 2023
56,2020,8,,0.9,3,June 2023
56,2021,8,,0.8,3,June 2023
56,2022,8,,0.9,3,June 2023
84,1995,7,Belize Dollar (BZD),2.0,3,June 2023
84,2005,7,Belize Dollar (BZD),2.0,3,June 2023
84,2010,7,Belize Dollar (BZD),2.0,3,June 2023
84,2015,7,Belize Dollar (BZD),2.0,3,June 2023
84,2019,7,Belize Dollar (BZD),2.0,3,June 2023
84,2020,7,Belize Dollar (BZD),2.0,3,June 2023
84,2021,7,Belize Dollar (BZD),2.0,3,June 2023
84,2022,7,Belize Dollar (BZD),2.0,3,June 2023
84,1995,8,,2.0,3,June 2023
84,2005,8,,2.0,3,June 2023
84,2010,8,,2.0,3,June 2023
84,2015,8,,2.0,3,June 2023
84,2019,8,,2.0,3,June 2023
84,2020,8,,2.0,3,June 2023
84,2021,8,,2.0,3,June 2023
84,2022,8,,2.0,3,June 2023
204,1995,7,"CFA Franc, BCEAO (XOF)",490.0,3,June 2023
204,2005,7,"CFA Franc, BCEAO (XOF)",556.0,3,June 2023
204,2010,7,"CFA Franc, BCEAO (XOF)",490.9,3,June 2023
204,2015,7,"CFA Franc, BCEAO (XOF)",602.5,3,June 2023
204,2019,7,"CFA Franc, BCEAO (XOF)",583.9,3,June 2023
204,2020,7,"CFA Franc, BCEAO (XOF)",534.6,3,June 2023
204,2021,7,"CFA Franc, BCEAO (XOF)",579.2,3,June 2023
204,2022,7,"CFA Franc, BCEAO (XOF)",615.0,3,June 2023
204,1995,8,,499.1,3,June 2023
204,2005,8,,527.3,3,June 2023
204,2010,8,,494.8,3,June 2023
204,2015,8,,591.2,3,June 2023
204,2019,8,,586.0,3,June 2023
204,2020,8,,574.3,3,June 2023
204,2021,8,,554.6,3,June 2023
204,2022,8,,623.9,3,June 2023
60,1995,7,Bermudian Dollar (BMD),1.0,3,June 2023
60,2005,7,Bermudian Dollar (BMD),1.0,3,June 2023
60,2010,7,Bermudian Dollar (BMD),1.0,3,June 2023
60,2015,7,Bermudian Dollar (BMD),1.0,3,June 2023
60,2019,7,Bermudian Dollar (BMD),1.0,3,June 2023
60,2020,7,Bermudian Dollar (BMD),1.0,3,June 2023
60,2021,7,Bermudian Dollar (BMD),1.0,3,June 2023
60,2022,7,Bermudian Dollar (BMD),1.0,3,June 2023
60,1995,8,,1.0,3,June 2023
60,2005,8,,1.0,3,June 2023
60,2010,8,,1.0,3,June 2023
60,2015,8,,1.0,3,June 2023
60,2019,8,,1.0,3,June 2023
60,2020,8,,1.0,3,June 2023
60,2021,8,,1.0,3,June 2023
60,2022,8,,1.0,3,June 2023
64,1995,7,Ngultrum (BTN),35.2,3,June 2023
64,2005,7,Ngultrum (BTN),45.1,3,June 2023
64,2010,7,Ngultrum (BTN),44.8,3,June 2023
64,2015,7,Ngultrum (BTN),66.3,3,June 2023
64,2019,7,Ngultrum (BTN),71.3,3,June 2023
64,2020,7,Ngultrum (BTN),73.1,3,June 2023
64,2021,7,Ngultrum (BTN),75.3,3,June 2023
64,2022,7,Ngultrum (BTN),82.9,3,June 2023
64,1995,8,,32.4,3,June 2023
64,2005,8,,44.1,3,June 2023
64,2010,8,,45.7,3,June 2023
64,2015,8,,64.2,3,June 2023
64,2019,8,,70.4,3,June 2023
64,2020,8,,74.1,3,June 2023
64,2021,8,,73.9,3,June 2023
64,2022,8,,78.6,3,June 2023
68,1995,7,Boliviano (BOB),4.9,3,June 2023
68,2005,7,Boliviano (BOB),8.0,3,June 2023
68,2010,7,Boliviano (BOB),7.0,3,June 2023
68,2015,7,Boliviano (BOB),6.9,3,June 2023
68,2019,7,Boliviano (BOB),6.9,3,June 2023
68,2020,7,Boliviano (BOB),6.9,3,June 2023
68,2021,7,Boliviano (BOB),6.9,3,June 2023
68,2022,7,Boliviano (BOB),6.9,3,June 2023
68,1995,8,,4.8,3,June 2023
68,2005,8,,8.1,3,June 2023
68,2010,8,,7.0,3,June 2023
68,2015,8,,6.9,3,June 2023
68,2019,8,,6.9,3,June 2023
68,2020,8,,6.9,3,June 2023
68,2021,8,,6.9,3,June 2023
68,2022,8,,6.9,3,June 2023
70,2005,7,Convertible Mark (BAM),1.7,3,June 2023
70,2010,7,Convertible Mark (BAM),1.5,3,June 2023
70,2015,7,Convertible Mark (BAM),1.8,3,June 2023
70,2019,7,Convertible Mark (BAM),1.7,3,June 2023
70,2020,7,Convertible Mark (BAM),1.6,3,June 2023
70,2021,7,Convertible Mark (BAM),1.7,3,June 2023
70,2022,7,Convertible Mark (BAM),1.8,3,June 2023
70,2005,8,,1.6,3,June 2023
70,2010,8,,1.5,3,June 2023
70,2015,8,,1.8,3,June 2023
70,2019,8,,1.7,3,June 2023
70,2020,8,,1.7,3,June 2023
70,2021,8,,1.7,3,June 2023
70,2022,8,,1.9,3,June 2023
72,1995,7,Pula (BWP),2.8,3,June 2023
72,2005,7,Pula (BWP),5.5,3,June 2023
72,2010,7,Pula (BWP),6.4,3,June 2023
72,2015,7,Pula (BWP),11.2,3,June 2023
72,2019,7,Pula (BWP),10.6,3,June 2023
72,2020,7,Pula (BWP),10.8,3,June 2023
72,2021,7,Pula (BWP),11.7,3,June 2023
72,2022,7,Pula (BWP),12.8,3,June 2023
72,1995,8,,2.8,3,June 2023
72,2005,8,,5.1,3,June 2023
72,2010,8,,6.8,3,June 2023
72,2015,8,,10.1,3,June 2023
72,2019,8,,10.8,3,June 2023
72,2020,8,,11.5,3,June 2023
72,2021,8,,11.1,3,June 2023
72,2022,8,,12.4,3,June 2023
74,1995,7,Norwegian Krone (NOK),6.3,3,June 2023
74,2005,7,Norwegian Krone (NOK),6.8,3,June 2023
74,2010,7,Norwegian Krone (NOK),5.9,3,June 2023
74,2015,7,Norwegian Krone (NOK),8.8,3,June 2023
74,2019,7,Norwegian Krone (NOK),8.8,3,June 2023
74,2020,7,Norwegian Krone (NOK),8.5,3,June 2023
74,2021,7,Norwegian Krone (NOK),8.8,3,June 2023
74,2022,7,Norwegian Krone (NOK),9.9,3,June 2023
74,1995,8,,6.3,3,June 2023
74,2005,8,,6.4,3,June 2023
74,2010,8,,6.0,3,June 2023
74,2015,8,,8.1,3,June 2023
74,2019,8,,8.8,3,June 2023
74,2020,8,,9.4,3,June 2023
74,2021,8,,8.6,3,June 2023
74,2022,8,,9.6,3,June 2023
76,1995,7,Brazilian Real (BRL),1.0,3,June 2023
76,2005,7,Brazilian Real (BRL),2.3,3,June 2023
76,2010,7,Brazilian Real (BRL),1.7,3,June 2023
76,2015,7,Brazilian Real (BRL),3.9,3,June 2023
76,2019,7,Brazilian Real (BRL),4.0,3,June 2023
76,2020,7,Brazilian Real (BRL),5.2,3,June 2023
76,2021,7,Brazilian Real (BRL),5.6,3,June 2023
76,2022,7,Brazilian Real (BRL),5.2,3,June 2023
76,1995,8,,0.9,3,June 2023
76,2005,8,,2.4,3,June 2023
76,2010,8,,1.8,3,June 2023
76,2015,8,,3.3,3,June 2023
76,2019,8,,3.9,3,June 2023
76,2020,8,,5.2,3,June 2023
76,2021,8,,5.4,3,June 2023
76,2022,8,,5.2,3,June 2023
86,1995,7,Pound Sterling (GBP),0.6,3,June 2023
86,2005,7,Pound Sterling (GBP),0.6,3,June 2023
86,2010,7,Pound Sterling (GBP),0.6,3,June 2023
86,2015,7,Pound Sterling (GBP),0.7,3,June 2023
86,2019,7,Pound Sterling (GBP),0.8,3,June 2023
86,2020,7,Pound Sterling (GBP),0.7,3,June 2023
86,2021,7,Pound Sterling (GBP),0.7,3,June 2023
86,2022,7,Pound Sterling (GBP),0.8,3,June 2023
86,1995,8,,0.6,3,June 2023
86,2005,8,,0.6,3,June 2023
86,2010,8,,0.6,3,June 2023
86,2015,8,,0.7,3,June 2023
86,2019,8,,0.8,3,June 2023
86,2020,8,,0.8,3,June 2023
86,2021,8,,0.7,3,June 2023
86,2022,8,,0.8,3,June 2023
96,1995,7,Brunei Dollar (BND),1.4,3,June 2023
96,2005,7,Brunei Dollar (BND),1.7,3,June 2023
96,2010,7,Brunei Dollar (BND),1.3,3,June 2023
96,2015,7,Brunei Dollar (BND),1.4,3,June 2023
96,2019,7,Brunei Dollar (BND),1.3,3,June 2023
96,2020,7,Brunei Dollar (BND),1.3,3,June 2023
96,2021,7,Brunei Dollar (BND),1.4,3,June 2023
96,2022,7,Brunei Dollar (BND),1.4,3,June 2023
96,1995,8,,1.4,3,June 2023
96,2005,8,,1.7,3,June 2023
96,2010,8,,1.4,3,June 2023
96,2015,8,,1.4,3,June 2023
96,2019,8,,1.4,3,June 2023
96,2020,8,,1.4,3,June 2023
96,2021,8,,1.3,3,June 2023
96,2022,8,,1.4,3,June 2023
100,1995,7,Bulgarian Lev (BGN),0.1,3,June 2023
100,2005,7,Bulgarian Lev (BGN),1.7,3,June 2023
100,2010,7,Bulgarian Lev (BGN),1.5,3,June 2023
100,2015,7,Bulgarian Lev (BGN),1.8,3,June 2023
100,2019,7,Bulgarian Lev (BGN),1.7,3,June 2023
100,2020,7,Bulgarian Lev (BGN),1.6,3,June 2023
100,2021,7,Bulgarian Lev (BGN),1.7,3,June 2023
100,2022,7,Bulgarian Lev (BGN),1.8,3,June 2023
100,1995,8,,0.1,3,June 2023
100,2005,8,,1.6,3,June 2023
100,2010,8,,1.5,3,June 2023
100,2015,8,,1.8,3,June 2023
100,2019,8,,1.7,3,June 2023
100,2020,8,,1.7,3,June 2023
100,2021,8,,1.7,3,June 2023
100,2022,8,,1.9,3,June 2023
854,1995,7,"CFA Franc, BCEAO (XOF)",490.0,3,June 2023
854,2005,7,"CFA Franc, BCEAO (XOF)",556.0,3,June 2023
854,2010,7,"CFA Franc, BCEAO (XOF)",490.9,3,June 2023
854,2015,7,"CFA Franc, BCEAO (XOF)",602.5,3,June 2023
854,2019,7,"CFA Franc, BCEAO (XOF)",583.9,3,June 2023
854,2020,7,"CFA Franc, BCEAO (XOF)",534.6,3,June 2023
854,2021,7,"CFA Franc, BCEAO (XOF)",579.2,3,June 2023
854,2022,7,"CFA Franc, BCEAO (XOF)",615.0,3,June 2023
854,1995,8,,499.1,3,June 2023
854,2005,8,,527.3,3,June 2023
854,2010,8,,494.8,3,June 2023
854,2015,8,,591.2,3,June 2023
854,2019,8,,585.9,3,June 2023
854,2020,8,,575.6,3,June 2023
854,2021,8,,554.5,3,June 2023
854,2022,8,,623.8,3,June 2023
108,1995,7,Burundi Franc (BIF),277.9,3,June 2023
108,2005,7,Burundi Franc (BIF),997.8,3,June 2023
108,2010,7,Burundi Franc (BIF),1232.5,3,June 2023
108,2015,7,Burundi Franc (BIF),1617.1,3,June 2023
108,2019,7,Burundi Franc (BIF),1881.6,3,June 2023
108,2020,7,Burundi Franc (BIF),1946.4,3,June 2023
108,2021,7,Burundi Franc (BIF),2006.1,3,June 2023
108,2022,7,Burundi Franc (BIF),2063.5,3,June 2023
108,1995,8,,249.8,3,June 2023
108,2005,8,,1081.6,3,June 2023
108,2010,8,,1230.7,3,June 2023
108,2015,8,,1571.9,3,June 2023
108,2019,8,,1845.6,3,June 2023
108,2020,8,,1915.0,3,June 2023
108,2021,8,,1976.0,3,June 2023
108,2022,8,,2034.3,3,June 2023
132,1995,7,Cabo Verde Escudo (CVE),77.5,3,June 2023
132,2005,7,Cabo Verde Escudo (CVE),93.2,3,June 2023
132,2010,7,Cabo Verde Escudo (CVE),83.0,3,June 2023
132,2015,7,Cabo Verde Escudo (CVE),100.9,3,June 2023
132,2019,7,Cabo Verde Escudo (CVE),98.5,3,June 2023
132,2020,7,Cabo Verde Escudo (CVE),89.8,3,June 2023
132,2021,7,Cabo Verde Escudo (CVE),97.6,3,June 2023
132,2022,7,Cabo Verde Escudo (CVE),106.4,3,June 2023
132,1995,8,,76.9,3,June 2023
132,2005,8,,88.6,3,June 2023
132,2010,8,,83.3,3,June 2023
132,2015,8,,99.4,3,June 2023
132,2019,8,,98.5,3,June 2023
132,2020,8,,96.8,3,June 2023
132,2021,8,,93.2,3,June 2023
132,2022,8,,105.5,3,June 2023
116,1995,7,Riel (KHR),2526.0,3,June 2023
116,2005,7,Riel (KHR),4112.0,3,June 2023
116,2010,7,Riel (KHR),4051.0,3,June 2023
116,2015,7,Riel (KHR),4051.5,3,June 2023
116,2019,7,Riel (KHR),4084.0,3,June 2023
116,2020,7,Riel (KHR),4076.5,3,June 2023
116,2021,7,Riel (KHR),4113.5,3,June 2023
116,2022,7,Riel (KHR),4118.0,3,June 2023
116,1995,8,,2450.8,3,June 2023
116,2005,8,,4092.5,3,June 2023
116,2010,8,,4184.9,3,June 2023
116,2015,8,,4067.8,3,June 2023
116,2019,8,,4061.1,3,June 2023
116,2020,8,,4092.8,3,June 2023
116,2021,8,,4098.7,3,June 2023
116,2022,8,,4102.0,3,June 2023
120,1995,7,"CFA Franc, BEAC (XAF)",490.0,3,June 2023
120,2005,7,"CFA Franc, BEAC (XAF)",556.0,3,June 2023
120,2010,7,"CFA Franc, BEAC (XAF)",490.9,3,June 2023
