Country code,Year,SeriesID,Value,SourceID,Access time
203,1985,1,182370.0,1,April 2023
203,2005,1,121849.0,1,April 2023
203,2010,1,114488.0,1,April 2023
203,2015,1,101442.0,1,April 2023
203,2018,1,102758.0,1,April 2023
203,2019,1,97630.0,1,April 2023
203,2020,1,88793.0,1,April 2023
203,1975,2,15.4,1,April 2023
203,1985,2,17.3,1,April 2023
203,2005,2,11.8,1,April 2023
203,2010,2,10.7,1,April 2023
203,2015,2,9.5,1,April 2023
203,2018,2,9.5,1,April 2023
203,2019,2,9.0,1,April 2023
203,2020,2,8.1,1,April 2023
408,1975,1,78810.0,1,April 2023
408,1985,1,130350.0,1,April 2023
408,2005,1,76213.0,1,April 2023
408,2010,1,49924.0,1,April 2023
408,2015,1,22915.0,1,April 2023
408,2018,1,48827.0,1,April 2023
408,2019,1,54432.0,1,April 2023
408,2020,1,51238.0,1,April 2023
408,1975,2,4.8,1,April 2023
408,1985,2,6.8,1,April 2023
408,2005,2,3.2,1,April 2023
408,2010,2,2.0,1,April 2023
408,2015,2,0.9,1,April 2023
408,2018,2,1.9,1,April 2023
408,2019,2,2.1,1,April 2023
408,2020,2,2.0,1,April 2023
180,1975,1,4443.0,1,April 2023
180,1985,1,5744.0,1,April 2023
180,2005,1,5969.0,1,April 2023
180,2010,1,7260.0,1,April 2023
180,2015,1,8794.0,1,April 2023
180,2018,1,8209.0,1,April 2023
180,2019,1,8390.0,1,April 2023
180,2020,1,8603.0,1,April 2023
180,1975,2,0.1,1,April 2023
180,1985,2,0.1,1,April 2023
180,2005,2,0.0,1,April 2023
180,2010,2,0.0,1,April 2023
180,2015,2,0.0,1,April 2023
180,2018,2,0.0,1,April 2023
180,2019,2,0.0,1,April 2023
180,2020,2,0.0,1,April 2023
208,1975,1,53168.0,1,April 2023
208,1985,1,61812.0,1,April 2023
208,2005,1,49386.0,1,April 2023
208,2010,1,48304.0,1,April 2023
208,2015,1,33547.0,1,April 2023
208,2018,1,32783.0,1,April 2023
208,2019,1,29335.0,1,April 2023
208,2020,1,26860.0,1,April 2023
208,1975,2,10.4,1,April 2023
208,1985,2,11.9,1,April 2023
208,2005,2,9.0,1,April 2023
208,2010,2,8.5,1,April 2023
208,2015,2,5.7,1,April 2023
208,2018,2,5.5,1,April 2023
208,2019,2,4.9,1,April 2023
208,2020,2,4.5,1,April 2023
214,1975,1,5485.0,1,April 2023
214,1985,1,6520.0,1,April 2023
214,2005,1,17941.0,1,April 2023
214,2010,1,19457.0,1,April 2023
214,2015,1,21988.0,1,April 2023
214,2018,1,23711.0,1,April 2023
214,2019,1,24045.0,1,April 2023
214,2020,1,21343.0,1,April 2023
214,1975,2,1.0,1,April 2023
214,1985,2,1.0,1,April 2023
214,2005,2,1.9,1,April 2023
214,2010,2,2.0,1,April 2023
214,2015,2,2.1,1,April 2023
214,2018,2,2.2,1,April 2023
214,2019,2,2.2,1,April 2023
214,2020,2,1.9,1,April 2023
218,1975,1,6356.0,1,April 2023
218,1985,1,12148.0,1,April 2023
218,2005,1,24271.0,1,April 2023
218,2010,1,32074.0,1,April 2023
218,2015,1,37777.0,1,April 2023
218,2018,1,37001.0,1,April 2023
218,2019,1,36426.0,1,April 2023
218,2020,1,31122.0,1,April 2023
218,1975,2,0.9,1,April 2023
218,1985,2,1.3,1,April 2023
218,2005,2,1.7,1,April 2023
218,2010,2,2.1,1,April 2023
218,2015,2,2.3,1,April 2023
218,2018,2,2.1,1,April 2023
218,2019,2,2.1,1,April 2023
218,2020,2,1.7,1,April 2023
818,1975,1,26038.0,1,April 2023
818,1985,1,65250.0,1,April 2023
818,2005,1,146334.0,1,April 2023
818,2010,1,178652.0,1,April 2023
818,2015,1,201574.0,1,April 2023
818,2018,1,215013.0,1,April 2023
818,2019,1,195988.0,1,April 2023
818,2020,1,190308.0,1,April 2023
818,1975,2,0.7,1,April 2023
818,1985,2,1.3,1,April 2023
818,2005,2,1.9,1,April 2023
818,2010,2,2.1,1,April 2023
818,2015,2,2.2,1,April 2023
818,2018,2,2.2,1,April 2023
818,2019,2,1.9,1,April 2023
818,2020,2,1.8,1,April 2023
222,1975,1,2411.0,1,April 2023
222,1985,1,2178.0,1,April 2023
222,2005,1,6628.0,1,April 2023
222,2010,1,6276.0,1,April 2023
222,2015,1,6800.0,1,April 2023
222,2018,1,6620.0,1,April 2023
222,2019,1,7616.0,1,April 2023
222,2020,1,6165.0,1,April 2023
222,1975,2,0.5,1,April 2023
222,1985,2,0.3,1,April 2023
222,2005,2,1.1,1,April 2023
222,2010,2,1.0,1,April 2023
222,2015,2,1.1,1,April 2023
222,2018,2,1.0,1,April 2023
222,2019,2,1.2,1,April 2023
222,2020,2,0.9,1,April 2023
226,1985,1,46.0,1,April 2023
226,2005,1,3207.0,1,April 2023
226,2010,1,4048.0,1,April 2023
226,2015,1,4453.0,1,April 2023
226,2018,1,4533.0,1,April 2023
226,2019,1,4342.0,1,April 2023
226,2020,1,3827.0,1,April 2023
226,1985,2,0.1,1,April 2023
226,2005,2,4.3,1,April 2023
226,2010,2,4.3,1,April 2023
226,2015,2,3.8,1,April 2023
226,2018,2,3.5,1,April 2023
226,2019,2,3.2,1,April 2023
226,2020,2,2.7,1,April 2023
232,2005,1,690.0,1,April 2023
232,2010,1,620.0,1,April 2023
232,2015,1,645.0,1,April 2023
232,2018,1,738.0,1,April 2023
232,2019,1,760.0,1,April 2023
232,2020,1,771.0,1,April 2023
232,2005,2,0.2,1,April 2023
232,2010,2,0.2,1,April 2023
232,2015,2,0.2,1,April 2023
232,2018,2,0.2,1,April 2023
232,2019,2,0.2,1,April 2023
232,2020,2,0.2,1,April 2023
233,2005,1,16702.0,1,April 2023
233,2010,1,18521.0,1,April 2023
233,2015,1,14458.0,1,April 2023
233,2018,1,15744.0,1,April 2023
233,2019,1,10062.0,1,April 2023
233,2020,1,7374.0,1,April 2023
233,2005,2,12.1,1,April 2023
233,2010,2,13.7,1,April 2023
233,2015,2,10.8,1,April 2023
233,2018,2,11.7,1,April 2023
233,2019,2,7.4,1,April 2023
233,2020,2,5.3,1,April 2023
748,1975,1,476.0,1,April 2023
748,1985,1,796.0,1,April 2023
748,2005,1,1153.0,1,April 2023
748,2010,1,998.0,1,April 2023
748,2015,1,1187.0,1,April 2023
748,2018,1,1253.0,1,April 2023
748,2019,1,1321.0,1,April 2023
748,2020,1,1298.0,1,April 2023
748,1975,2,0.6,1,April 2023
748,1985,2,0.8,1,April 2023
748,2005,2,1.0,1,April 2023
748,2010,2,0.8,1,April 2023
748,2015,2,0.9,1,April 2023
748,2018,2,1.0,1,April 2023
748,2019,2,1.0,1,April 2023
748,2020,2,1.0,1,April 2023
231,1975,1,5111.0,1,April 2023
231,1985,1,6295.0,1,April 2023
231,2005,1,13664.0,1,April 2023
231,2010,1,16423.0,1,April 2023
231,2015,1,22226.0,1,April 2023
231,2018,1,26263.0,1,April 2023
231,2019,1,27209.0,1,April 2023
231,2020,1,27909.0,1,April 2023
231,1975,2,0.0,1,April 2023
231,1985,2,0.0,1,April 2023
231,2005,2,0.1,1,April 2023
231,2010,2,0.1,1,April 2023
231,2015,2,0.1,1,April 2023
231,2018,2,0.1,1,April 2023
231,2019,2,0.1,1,April 2023
231,2020,2,0.1,1,April 2023
246,1975,1,45054.0,1,April 2023
246,1985,1,49251.0,1,April 2023
246,2005,1,56316.0,1,April 2023
246,2010,1,63641.0,1,April 2023
246,2015,1,43929.0,1,April 2023
246,2018,1,45464.0,1,April 2023
246,2019,1,42074.0,1,April 2023
246,2020,1,37306.0,1,April 2023
246,1975,2,9.4,1,April 2023
246,1985,2,9.9,1,April 2023
246,2005,2,10.5,1,April 2023
246,2010,2,11.6,1,April 2023
246,2015,2,7.7,1,April 2023
246,2018,2,7.9,1,April 2023
246,2019,2,7.3,1,April 2023
246,2020,2,6.5,1,April 2023
250,1975,1,430943.0,1,April 2023
250,1985,1,359539.0,1,April 2023
250,2005,1,378408.0,1,April 2023
250,2010,1,347109.0,1,April 2023
250,2015,1,311285.0,1,April 2023
250,2018,1,306981.0,1,April 2023
250,2019,1,300520.0,1,April 2023
250,2020,1,267036.0,1,April 2023
250,1975,2,7.9,1,April 2023
250,1985,2,6.2,1,April 2023
250,2005,2,5.9,1,April 2023
250,2010,2,5.2,1,April 2023
250,2015,2,4.6,1,April 2023
250,2018,2,4.5,1,April 2023
250,2019,2,4.3,1,April 2023
250,2020,2,3.8,1,April 2023
266,1975,1,925.0,1,April 2023
266,1985,1,1898.0,1,April 2023
266,2005,1,2172.0,1,April 2023
266,2010,1,3286.0,1,April 2023
266,2015,1,3911.0,1,April 2023
266,2018,1,3095.0,1,April 2023
266,2019,1,3080.0,1,April 2023
266,2020,1,3142.0,1,April 2023
266,1975,2,1.2,1,April 2023
266,1985,2,2.0,1,April 2023
266,2005,2,1.3,1,April 2023
266,2010,2,1.6,1,April 2023
266,2015,2,1.7,1,April 2023
266,2018,2,1.2,1,April 2023
266,2019,2,1.1,1,April 2023
266,2020,2,1.1,1,April 2023
268,2005,1,4244.0,1,April 2023
268,2010,1,5188.0,1,April 2023
268,2015,1,9003.0,1,April 2023
