Country code,Year,SeriesID,Value,SourceID,Access time
51,2015,4,173.0,2,June 2023
51,2019,4,61.0,2,June 2023
51,2020,4,144.0,2,June 2023
51,2021,4,109.0,2,June 2023
51,1995,5,218.0,2,June 2023
51,2005,5,173.0,2,June 2023
51,2010,5,320.0,2,June 2023
51,2015,5,347.0,2,June 2023
51,2019,5,417.0,2,June 2023
51,2020,5,135.0,2,June 2023
51,2021,5,162.0,2,June 2023
51,1995,6,14.5,2,June 2023
51,2005,6,3.4,2,June 2023
51,2010,6,3.3,2,June 2023
51,2015,6,3.2,2,June 2023
51,2019,6,3.0,2,June 2023
51,2020,6,1.1,2,June 2023
51,2021,6,1.2,2,June 2023
533,1995,3,23.0,2,June 2023
533,1995,4,3.0,2,June 2023
533,1985,5,12.0,2,June 2023
533,1995,5,26.0,2,June 2023
533,1995,6,2.0,2,June 2023
31,1995,3,67.0,2,June 2023
31,2005,3,119.0,2,June 2023
31,2010,3,77.0,2,June 2023
31,2015,3,23.0,2,June 2023
31,2019,3,65.0,2,June 2023
31,2020,3,85.0,2,June 2023
31,2021,3,-37.0,2,June 2023
31,1995,4,53.0,2,June 2023
31,2005,4,91.0,2,June 2023
31,2010,4,80.0,2,June 2023
31,2015,4,47.0,2,June 2023
31,2019,4,54.0,2,June 2023
31,2020,4,38.0,2,June 2023
31,2021,4,47.0,2,June 2023
31,1995,5,120.0,2,June 2023
31,2005,5,210.0,2,June 2023
31,2010,5,156.0,2,June 2023
31,2015,5,70.0,2,June 2023
31,2019,5,119.0,2,June 2023
31,2020,5,123.0,2,June 2023
31,2021,5,10.0,2,June 2023
31,1995,6,5.0,2,June 2023
31,2005,6,1.8,2,June 2023
31,2010,6,0.3,2,June 2023
31,2015,6,0.1,2,June 2023
31,2019,6,0.3,2,June 2023
31,2020,6,0.3,2,June 2023
31,2021,6,0.0,2,June 2023
44,1985,3,0.0,2,June 2023
44,1995,3,3.0,2,June 2023
44,1985,4,1.0,2,June 2023
44,1995,4,2.0,2,June 2023
44,1985,5,1.0,2,June 2023
44,1995,5,4.0,2,June 2023
48,1985,3,73.0,2,June 2023
48,1995,3,100.0,2,June 2023
48,1985,4,1.0,2,June 2023
48,1995,4,0.0,2,June 2023
48,1985,5,74.0,2,June 2023
48,1995,5,100.0,2,June 2023
48,1985,6,2.3,2,June 2023
48,1995,6,1.7,2,June 2023
50,1985,3,475.0,2,June 2023
50,1995,3,658.0,2,June 2023
50,2005,3,521.0,2,June 2023
50,2010,3,505.0,2,June 2023
50,2015,3,1629.0,2,June 2023
50,2019,3,3044.0,2,June 2023
50,2020,3,4277.0,2,June 2023
50,2021,3,4233.0,2,June 2023
50,1985,4,508.0,2,June 2023
50,1995,4,375.0,2,June 2023
50,2005,4,731.0,2,June 2023
50,2010,4,822.0,2,June 2023
50,2015,4,964.0,2,June 2023
50,2019,4,1338.0,2,June 2023
50,2020,4,1098.0,2,June 2023
50,2021,4,856.0,2,June 2023
50,1985,5,983.0,2,June 2023
50,1995,5,1033.0,2,June 2023
50,2005,5,1252.0,2,June 2023
50,2010,5,1327.0,2,June 2023
50,2015,5,2593.0,2,June 2023
50,2019,5,4382.0,2,June 2023
50,2020,5,5375.0,2,June 2023
50,2021,5,5089.0,2,June 2023
50,1985,6,4.3,2,June 2023
50,1995,6,2.6,2,June 2023
50,2005,6,1.7,2,June 2023
50,2010,6,1.1,2,June 2023
50,2015,6,1.3,2,June 2023
50,2019,6,1.2,2,June 2023
50,2020,6,1.4,2,June 2023
50,2021,6,1.2,2,June 2023
52,1985,3,5.0,2,June 2023
52,1995,3,0.0,2,June 2023
52,2005,3,-3.0,2,June 2023
52,2010,3,-2.0,2,June 2023
52,1985,4,1.0,2,June 2023
52,1995,4,1.0,2,June 2023
52,2005,4,3.0,2,June 2023
52,2010,4,18.0,2,June 2023
52,1985,5,6.0,2,June 2023
52,1995,5,1.0,2,June 2023
52,2005,5,-1.0,2,June 2023
52,2010,5,16.0,2,June 2023
52,1995,6,0.0,2,June 2023
52,2005,6,0.0,2,June 2023
52,2010,6,0.4,2,June 2023
112,2005,3,40.0,2,June 2023
112,2010,3,94.0,2,June 2023
112,2015,3,71.0,2,June 2023
112,2019,3,93.0,2,June 2023
112,2020,3,686.0,2,June 2023
112,2021,3,-298.0,2,June 2023
112,2005,4,18.0,2,June 2023
112,2010,4,42.0,2,June 2023
112,2015,4,34.0,2,June 2023
112,2019,4,119.0,2,June 2023
112,2020,4,140.0,2,June 2023
112,2021,4,39.0,2,June 2023
112,2005,5,58.0,2,June 2023
112,2010,5,136.0,2,June 2023
112,2015,5,105.0,2,June 2023
112,2019,5,212.0,2,June 2023
112,2020,5,826.0,2,June 2023
112,2021,5,-260.0,2,June 2023
112,2005,6,0.2,2,June 2023
112,2010,6,0.2,2,June 2023
112,2015,6,0.2,2,June 2023
112,2019,6,0.3,2,June 2023
112,2020,6,1.4,2,June 2023
112,2021,6,-0.4,2,June 2023
84,1985,3,21.0,2,June 2023
84,1995,3,12.0,2,June 2023
84,2005,3,6.0,2,June 2023
84,2010,3,8.0,2,June 2023
84,2015,3,11.0,2,June 2023
84,2019,3,20.0,2,June 2023
84,2020,3,56.0,2,June 2023
84,2021,3,26.0,2,June 2023
84,1985,4,1.0,2,June 2023
